Id,listing_id,listing_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,is_monitoring_stream
1178,L-001178,2009-12-01,1,0.369039526510448,6,8,1224,818,3950,83,5,1.0,1,0,3.41,8.58,2.33,56100.0,4.96,12,OldTown,1Fam,1.5Fin,TA,TA,Y,111500,0
1293,L-001293,2009-12-06,1,0.4146885668566632,5,4,2372,994,6600,117,44,2.0,1,0,2.93,7.75,1.91,65000.0,4.96,12,OldTown,1Fam,2Story,TA,TA,N,99300,0
1131,L-001131,2009-12-06,1,0.5722136869002427,4,3,1981,1122,7804,81,59,3.0,2,2,1.82,3.77,1.66,98300.0,4.96,12,SWISU,1Fam,1.5Fin,TA,Gd,Y,125400,0
727,L-000727,2009-12-07,1,0.6947428995516487,6,9,1680,880,21695,21,2,3.0,2,1,1.44,2.59,1.06,42000.0,4.96,12,Crawfor,1Fam,1Story,Gd,Gd,Y,208100,0
495,L-000495,2009-12-10,1,0.4054462657480892,5,8,886,190,5784,71,13,1.0,1,0,3.19,7.55,1.77,35600.0,4.96,12,OldTown,1Fam,1Story,TA,TA,Y,86400,0
73,L-000073,2009-12-12,0,0.5013999980887398,7,5,1718,832,10141,11,11,2.5,2,1,2.02,5.3,2.3,0.0,4.96,12,Gilbert,1Fam,2Story,TA,TA,Y,170400,0
463,L-000463,2009-12-12,0,0.4906035569615261,5,5,864,864,8281,44,44,1.0,1,1,2.65,5.09,1.23,0.0,4.96,12,Sawyer,1Fam,1Story,TA,TA,Y,60000,0
883,L-000883,2009-12-13,1,0.5392707451530981,6,5,1593,808,9636,17,16,2.5,2,1,1.59,6.7,2.4,81800.0,4.96,12,Gilbert,1Fam,2Story,TA,TA,Y,173700,0
222,L-000222,2009-12-13,0,0.5883025152051642,6,5,2267,1010,8068,7,7,2.5,2,1,1.42,5.36,2.11,0.0,4.96,12,Gilbert,1Fam,2Story,Gd,Gd,Y,190600,0
284,L-000284,2009-12-14,1,0.9021934488827528,8,5,1468,1468,9612,1,0,2.0,3,1,0.52,2.72,1.73,57300.0,4.96,12,Somerst,1Fam,1Story,Gd,Gd,Y,231800,0
461,L-000461,2009-12-14,0,0.9436073137845817,8,5,1935,832,8004,0,0,3.5,2,0,0.47,2.25,1.74,0.0,4.96,12,Somerst,1Fam,2Story,Gd,TA,Y,245100,0
1324,L-001324,2009-12-20,1,0.5117239934115274,4,7,708,420,5330,69,59,1.0,0,0,2.65,8.12,0.64,15700.0,4.96,12,BrkSide,1Fam,1Story,Fa,Fa,Y,78500,0
348,L-000348,2009-12-23,0,0.6150627199173012,6,5,1478,1478,17600,49,49,3.0,2,2,1.69,6.48,0.7,0.0,4.96,12,NAmes,1Fam,1Story,TA,TA,Y,149800,0
1277,L-001277,2009-12-24,0,0.6299365659289232,6,6,1395,723,12936,37,37,2.0,2,1,1.65,4.53,0.85,0.0,4.96,12,NWAmes,1Fam,2Story,TA,TA,Y,152500,0
708,L-000708,2009-12-26,0,1.2521158778770018,8,5,1324,1324,6240,3,3,3.0,2,1,0.22,0.47,2.25,0.0,4.96,12,NridgHt,TwnhsE,1Story,Gd,Gd,Y,224300,0
833,L-000833,2010-01-01,0,0.5667207630048505,7,6,1829,941,9548,7,7,3.5,2,1,1.84,3.62,1.82,0.0,4.95,1,CollgCr,1Fam,2Story,Gd,Gd,Y,229900,1
1366,L-001366,2010-01-04,0,0.8810262342439833,7,5,1674,814,7500,10,10,3.5,2,0,0.66,2.78,1.05,0.0,4.95,1,Somerst,1Fam,2Story,Gd,Gd,Y,204400,1
712,L-000712,2010-01-07,1,0.37594432716039977,4,7,1178,859,8712,110,60,1.0,1,0,3.94,6.96,1.71,32000.0,4.95,1,IDOTRR,1Fam,1.5Fin,TA,TA,Y,98200,1
100,L-000100,2010-01-08,0,0.6107615166938847,4,5,1225,950,9320,51,51,2.5,0,0,1.98,5.22,0.54,0.0,4.95,1,NAmes,1Fam,1Story,TA,TA,Y,122900,1
788,L-000788,2010-01-10,0,0.5426290711271754,7,5,2084,956,10142,6,6,3.5,2,0,2.59,6.97,0.49,0.0,4.95,1,SawyerW,1Fam,2Story,Gd,Gd,Y,218400,1
110,L-000110,2010-01-11,0,0.6661518074502418,6,6,1844,1844,11751,33,33,2.0,2,1,1.33,3.97,1.2,0.0,4.95,1,NWAmes,1Fam,1Story,TA,TA,Y,180600,1
911,L-000911,2010-01-14,0,0.5879051486909159,5,5,2274,1105,11600,50,50,2.0,2,0,1.84,8.88,0.62,0.0,4.95,1,NAmes,Duplex,2Story,TA,TA,Y,150900,1
1243,L-001243,2010-01-23,0,0.6992659786682378,7,6,1173,1053,10625,36,36,3.0,2,2,1.1,5.13,1.12,0.0,4.95,1,NWAmes,1Fam,SFoyer,TA,Gd,Y,163200,1
659,L-000659,2010-01-23,1,0.6398927994445541,6,5,1458,912,17503,62,60,1.5,1,1,1.72,5.07,0.58,27100.0,4.95,1,NAmes,1Fam,1.5Fin,TA,TA,Y,93100,1
39,L-000039,2010-01-24,1,0.5558259617827852,5,7,1057,1057,7922,57,3,2.0,1,0,2.64,4.41,0.59,29800.0,4.95,1,NAmes,1Fam,1Story,TA,Gd,Y,104800,1
906,L-000906,2010-02-01,0,0.6122720089816124,5,5,1063,1056,9920,56,56,2.0,1,0,1.82,6.01,0.61,0.0,4.9,2,NAmes,1Fam,1Story,TA,TA,Y,126700,1
1000,L-001000,2010-02-02,0,0.5986588466901813,7,5,1208,1187,6762,4,4,3.0,2,0,1.4,4.01,2.65,0.0,4.9,2,CollgCr,1Fam,1Story,Gd,Gd,Y,201100,1
46,L-000046,2010-02-03,0,1.2446427335501973,9,5,1752,1752,7658,5,5,3.0,2,1,0.24,0.66,1.19,0.0,4.9,2,NridgHt,TwnhsE,1Story,Ex,Ex,Y,310400,1
101,L-000101,2010-02-04,1,0.6960095443116893,6,7,1610,1610,10603,33,9,3.0,2,2,1.14,3.87,1.38,41400.0,4.9,2,NWAmes,1Fam,1Story,TA,Gd,Y,196800,1
626,L-000626,2010-02-07,0,0.5502989055172264,6,6,1116,1116,10000,48,48,1.5,2,0,2.44,6.05,0.59,0.0,4.9,2,NAmes,1Fam,1Story,TA,TA,Y,159300,1
238,L-000238,2010-02-09,1,0.6091447158833687,7,7,1744,996,9453,17,7,2.5,2,0,1.92,7.17,0.46,79800.0,4.9,2,SawyerW,1Fam,2Story,Gd,Gd,Y,185800,1
289,L-000289,2010-02-11,0,0.4622141988182492,5,5,900,882,9819,43,43,1.0,1,0,2.88,5.21,1.42,0.0,4.9,2,Sawyer,1Fam,1Story,TA,TA,Y,117700,1
961,L-000961,2010-02-11,1,0.5257284921369102,5,7,858,858,7207,52,2,2.0,0,0,2.68,6.52,0.6,18500.0,4.9,2,BrkSide,1Fam,1Story,TA,TA,Y,115100,1
965,L-000965,2010-02-16,1,0.7223465773713696,7,5,1894,817,11316,8,7,3.5,2,1,1.12,1.93,2.75,79800.0,4.9,2,Timber,1Fam,2Story,Gd,Gd,Y,202500,1
373,L-000373,2010-02-18,0,0.5346499294567175,6,5,752,744,7175,26,26,2.0,1,0,3.02,5.57,0.43,0.0,4.9,2,SawyerW,TwnhsE,1Story,TA,TA,Y,125500,1
234,L-000234,2010-02-23,0,0.5835287654704181,5,6,894,894,10650,34,34,2.0,1,0,1.86,3.66,1.37,0.0,4.9,2,CollgCr,1Fam,1Story,TA,TA,Y,125600,1
836,L-000836,2010-02-24,1,0.5373309815616029,4,7,1067,1067,9600,60,15,2.0,2,0,1.91,5.83,1.49,19800.0,4.9,2,Sawyer,1Fam,1Story,TA,Gd,Y,128600,1
1457,L-001457,2010-02-25,1,0.6954728867319083,6,6,2073,1542,13175,32,22,3.0,2,2,1.32,3.73,0.89,80300.0,4.9,2,NWAmes,1Fam,1Story,TA,TA,Y,200200,1
1429,L-001429,2010-02-27,1,0.366379944930006,5,7,804,788,7200,70,18,2.0,1,2,3.68,7.99,2.09,36500.0,4.9,2,OldTown,1Fam,1Story,TA,Gd,Y,114900,1
1167,L-001167,2010-02-27,0,0.5484006216905241,8,5,1694,1694,10475,2,2,2.0,3,0,2.07,3.68,1.59,0.0,4.9,2,CollgCr,1Fam,1Story,Gd,Gd,Y,234900,1
656,L-000656,2010-03-02,0,0.4130463507504799,6,5,1092,525,1680,39,39,1.5,1,0,2.82,7.44,2.26,0.0,4.88,3,BrDale,Twnhs,2Story,TA,TA,Y,86600,1
715,L-000715,2010-03-03,1,0.5005388296737103,6,8,1479,725,13517,34,5,2.5,2,0,2.47,5.19,1.28,56100.0,4.88,3,Sawyer,1Fam,2Story,Gd,Gd,Y,125300,1
504,L-000504,2010-03-04,1,0.7179963039452304,7,8,1801,1501,15602,51,13,3.0,2,2,1.14,3.1,1.33,71200.0,4.88,3,Crawfor,1Fam,1Story,TA,TA,Y,284400,1
568,L-000568,2010-03-06,0,1.2510351966873707,7,5,1535,1517,10171,6,6,2.0,2,0,0.2,0.61,1.8,0.0,4.88,3,NridgHt,1Fam,1Story,Gd,Gd,Y,207300,1
950,L-000950,2010-03-07,1,0.6526309448510588,6,7,1381,1161,9360,38,4,2.5,2,1,1.38,4.58,1.1,38600.0,4.88,3,NWAmes,1Fam,1Story,TA,Gd,Y,194600,1
369,L-000369,2010-03-08,0,0.6316738816738816,5,6,1268,1268,7800,56,56,1.0,1,1,1.52,5.0,0.98,0.0,4.88,3,NAmes,1Fam,1Story,TA,TA,Y,130800,1
201,L-000201,2010-03-08,1,0.4233518499332104,4,5,1121,1121,8546,7,6,2.0,2,0,3.27,6.61,1.43,30200.0,4.88,3,Edwards,1Fam,1Story,TA,TA,Y,140200,1
1195,L-001195,2010-03-09,0,0.5139589281555247,6,7,1352,663,9364,41,41,1.5,1,0,2.42,4.42,1.32,0.0,4.88,3,Sawyer,1Fam,2Story,TA,TA,Y,156500,1
414,L-000414,2010-03-10,1,0.34594898203254376,5,6,1028,1008,8960,83,60,1.0,2,1,4.01,6.61,2.72,33300.0,4.88,3,OldTown,1Fam,1Story,TA,TA,Y,111900,1
17,L-000017,2010-03-11,0,0.5829819819984906,6,7,1004,1004,11241,40,40,2.0,2,1,2.11,4.68,0.73,0.0,4.88,3,NAmes,1Fam,1Story,TA,TA,Y,142800,1
1285,L-001285,2010-03-15,1,0.4624843677174329,6,7,2447,804,9638,91,20,2.0,1,1,2.57,5.07,2.0,61800.0,4.88,3,SWISU,1Fam,1.5Fin,TA,Gd,Y,167400,1
731,L-000731,2010-03-16,1,1.0599852000819576,8,5,1616,1595,5389,15,14,3.0,2,1,0.21,2.23,2.81,43700.0,4.88,3,StoneBr,TwnhsE,1Story,Gd,Gd,Y,226500,1
773,L-000773,2010-03-16,0,0.4194967948503626,6,5,1117,1029,7819,34,34,2.0,2,1,3.68,5.31,1.37,0.0,4.88,3,Edwards,1Fam,SLvl,TA,TA,Y,107800,1
1354,L-001354,2010-03-17,1,1.0063880446046052,8,5,3238,2033,14720,15,14,3.5,3,1,0.57,0.89,1.86,140900.0,4.88,3,NoRidge,1Fam,1.5Fin,Gd,Gd,Y,398900,1
767,L-000767,2010-03-18,0,0.6504890274466655,7,5,1714,980,10421,22,22,2.5,2,1,1.46,4.32,1.0,0.0,4.88,3,NWAmes,1Fam,2Story,TA,TA,Y,193100,1
212,L-000212,2010-03-20,0,0.4236861551461067,6,5,1212,1212,10420,1,1,2.0,2,0,3.35,6.38,1.38,0.0,4.88,3,Edwards,1Fam,1Story,TA,Gd,Y,180800,1
899,L-000899,2010-03-23,1,1.2688241558534445,9,5,2364,2330,12919,1,0,3.5,3,2,0.26,0.43,1.39,90500.0,4.88,3,NridgHt,1Fam,1Story,Ex,Ex,Y,591300,1
749,L-000749,2010-03-23,0,0.9862479474548439,7,5,1720,1720,10593,14,14,3.0,2,1,0.6,1.03,1.61,0.0,4.88,3,NoRidge,1Fam,1Story,Gd,Gd,Y,257100,1
628,L-000628,2010-03-24,1,0.5631314705318725,6,6,1520,1156,9600,55,38,2.0,1,2,2.23,5.67,0.68,58900.0,4.88,3,NAmes,1Fam,SLvl,TA,TA,Y,153800,1
370,L-000370,2010-03-25,1,0.577192941087081,5,7,1287,1063,9830,51,4,2.0,2,1,2.12,4.29,0.85,35200.0,4.88,3,NAmes,1Fam,1Story,TA,Gd,Y,158800,1
215,L-000215,2010-03-25,0,0.5356072230896157,6,7,1392,689,10900,33,33,1.5,1,0,1.99,3.63,2.22,0.0,4.88,3,CollgCr,1Fam,2Story,TA,TA,Y,163900,1
1439,L-001439,2010-04-01,1,0.44450728858693433,6,7,1236,912,7407,53,14,2.0,2,0,2.81,5.07,2.01,35800.0,4.86,4,OldTown,1Fam,1Story,TA,TA,Y,144000,1
1459,L-001459,2010-04-04,1,0.565091706539075,5,6,1078,1078,9717,60,14,2.0,1,0,2.2,4.28,0.9,37500.0,4.86,4,NAmes,1Fam,1Story,TA,Gd,Y,137800,1
64,L-000064,2010-04-04,1,0.2909375081756246,7,6,1710,576,10300,89,60,2.0,2,0,6.01,6.96,2.51,61800.0,4.86,4,OldTown,1Fam,2Story,TA,TA,Y,142500,1
386,L-000386,2010-04-06,1,0.6775526985262743,8,5,1269,1256,3182,6,5,2.0,2,1,1.28,4.93,0.94,68900.0,4.86,4,Blmngtn,TwnhsE,1Story,Gd,Gd,Y,190900,1
988,L-000988,2010-04-07,1,1.2839681012893411,9,5,1940,1930,10159,1,0,3.5,3,1,0.19,0.67,1.08,54500.0,4.86,4,NridgHt,1Fam,1Story,Ex,Ex,Y,382300,1
699,L-000699,2010-04-07,1,0.4910023235490781,5,8,894,894,8450,45,1,2.0,1,1,2.28,5.74,1.68,21600.0,4.86,4,Sawyer,1Fam,1Story,TA,TA,Y,136700,1
1086,L-001086,2010-04-07,0,0.5037912259370306,6,6,996,936,9069,18,18,2.0,2,0,3.44,6.27,0.43,0.0,4.86,4,SawyerW,1Fam,SFoyer,TA,Gd,Y,143600,1
1050,L-001050,2010-04-08,1,0.41639224945876324,4,7,930,0,11100,64,4,1.0,1,0,3.79,6.72,1.1,17500.0,4.86,4,Edwards,1Fam,1Story,TA,Gd,Y,81500,1
1271,L-001271,2010-04-08,0,1.1454218784287908,7,6,1524,1332,23595,31,31,2.5,2,1,0.47,1.24,0.24,0.0,4.86,4,ClearCr,1Fam,1Story,Gd,Gd,Y,264300,1
1284,L-001284,2010-04-09,0,0.6474778041563786,6,5,1824,912,9400,39,39,3.0,0,0,1.65,3.36,0.93,0.0,4.86,4,Mitchel,Duplex,2Story,TA,TA,Y,142500,1
1417,L-001417,2010-04-09,1,0.3114509086479086,4,6,2290,777,11340,125,60,2.0,2,0,4.88,9.13,2.26,56700.0,4.86,4,OldTown,2fmCon,2Story,TA,TA,Y,120900,1
862,L-000862,2010-04-10,0,0.4948797391720905,5,4,1039,1039,11625,45,45,2.5,2,0,2.42,6.11,1.27,0.0,4.86,4,Sawyer,2fmCon,1Story,TA,TA,Y,127400,1
796,L-000796,2010-04-11,1,0.6204257774057442,6,6,1564,650,8400,30,29,2.5,2,1,1.8,7.65,0.46,43700.0,4.86,4,SawyerW,1Fam,2Story,TA,TA,Y,174700,1
345,L-000345,2010-04-12,0,0.42086118072960177,5,3,1112,536,2592,34,34,1.5,1,0,3.32,5.08,1.8,0.0,4.86,4,MeadowV,TwnhsE,2Story,TA,TA,Y,86700,1
1106,L-001106,2010-04-13,1,0.950941099769904,8,5,2622,1463,12256,16,15,3.5,2,2,0.65,1.11,1.78,88000.0,4.86,4,NoRidge,1Fam,2Story,Gd,Gd,Y,312000,1
1066,L-001066,2010-04-15,1,1.1907884116671594,7,5,2260,1306,14000,14,13,3.5,2,0,0.38,1.23,0.24,117100.0,4.86,4,ClearCr,1Fam,2Story,Gd,Gd,Y,322200,1
1217,L-001217,2010-04-16,0,0.55761999282157,6,5,1902,0,8930,32,32,2.0,2,0,2.01,4.78,1.16,0.0,4.86,4,Sawyer,Duplex,1.5Fin,TA,TA,Y,107100,1
79,L-000079,2010-04-16,0,0.4876792546897356,4,5,1768,1768,10778,42,42,2.0,0,0,2.31,6.86,1.46,0.0,4.86,4,Sawyer,Duplex,1Story,TA,TA,N,133700,1
240,L-000240,2010-04-16,1,0.46141200538971294,6,4,1487,735,8741,65,60,1.5,1,1,2.73,5.69,1.53,52400.0,4.86,4,Edwards,1Fam,1.5Fin,TA,TA,Y,114600,1
264,L-000264,2010-04-16,1,0.3825658214320412,5,7,1316,926,5500,81,9,2.0,2,0,3.38,6.05,2.6,30100.0,4.86,4,OldTown,1Fam,1.5Fin,TA,TA,Y,127100,1
1027,L-001027,2010-04-17,0,0.5765049874033674,5,5,1264,1268,9300,50,50,2.0,2,2,1.91,6.35,0.82,0.0,4.86,4,NAmes,1Fam,1Story,TA,TA,Y,166300,1
856,L-000856,2010-04-18,1,0.5364122557105013,5,8,1040,1040,6897,48,0,2.5,1,0,2.25,3.75,1.43,20700.0,4.86,4,Sawyer,1Fam,1Story,TA,TA,Y,125600,1
1251,L-001251,2010-04-18,0,0.6026048818106337,7,5,2110,2110,11160,42,42,3.5,2,2,2.13,5.56,0.45,0.0,4.86,4,NAmes,1Fam,1Story,Gd,Ex,Y,249600,1
1280,L-001280,2010-04-19,1,0.4083984229750669,4,4,1128,698,7500,90,60,1.0,2,0,3.23,6.22,1.92,23400.0,4.86,4,IDOTRR,1Fam,1.5Fin,TA,TA,Y,70000,1
112,L-000112,2010-04-20,0,0.5809154937210056,7,5,1430,384,7750,10,10,2.5,2,1,1.41,7.39,1.82,0.0,4.86,4,Gilbert,1Fam,SLvl,TA,TA,Y,182000,1
758,L-000758,2010-04-20,0,0.5466746824607498,6,5,1386,672,11616,32,32,2.5,2,1,2.03,4.8,1.3,0.0,4.86,4,Sawyer,1Fam,2Story,TA,TA,Y,157000,1
1358,L-001358,2010-04-21,1,0.5428300352399024,5,6,1078,1078,12537,39,2,2.5,2,1,2.5,5.2,0.7,35300.0,4.86,4,NAmes,1Fam,1Story,TA,TA,Y,151100,1
533,L-000533,2010-04-22,1,0.5643217950574101,5,7,827,0,7200,55,3,1.0,1,1,1.84,6.85,1.02,33600.0,4.86,4,NAmes,1Fam,1Story,TA,TA,Y,106800,1
277,L-000277,2010-04-22,0,0.6325179274893958,7,5,1560,1560,9196,7,7,2.0,2,0,1.91,2.62,0.99,0.0,4.86,4,Mitchel,1Fam,1Story,Gd,Gd,Y,202100,1
341,L-000341,2010-04-22,0,0.7510657771880683,8,5,1908,967,14191,8,8,2.5,2,0,0.92,2.42,2.57,0.0,4.86,4,Timber,1Fam,2Story,Gd,Gd,Y,200000,1
34,L-000034,2010-04-22,0,0.6092208210638701,5,5,1700,1398,10552,51,51,2.0,2,1,1.89,4.23,0.79,0.0,4.86,4,NAmes,1Fam,1Story,TA,Gd,Y,168400,1
141,L-000141,2010-04-22,0,0.5853896173655354,4,5,864,864,10500,39,39,1.0,0,1,1.93,6.51,0.69,0.0,4.86,4,NAmes,1Fam,1Story,TA,TA,Y,115400,1
1447,L-001447,2010-04-23,0,0.627267573696145,5,7,1188,1188,26142,48,48,1.0,1,0,1.88,3.41,0.8,0.0,4.86,4,Mitchel,1Fam,1Story,TA,TA,Y,159800,1
1061,L-001061,2010-04-23,0,1.0633198339852548,8,5,1338,1338,4920,9,9,3.0,2,0,0.24,2.46,1.67,0.0,4.86,4,StoneBr,TwnhsE,1Story,Gd,Gd,Y,211300,1
241,L-000241,2010-04-23,0,0.8860739732480916,8,5,1566,1566,9000,2,2,3.0,2,0,0.57,3.08,1.37,0.0,4.86,4,Somerst,1Fam,1Story,Gd,Gd,Y,263200,1
231,L-000231,2010-04-24,0,0.58494129099164,6,6,1194,1194,8760,51,51,2.0,1,0,2.19,4.72,0.63,0.0,4.86,4,NAmes,1Fam,1Story,TA,TA,Y,147800,1
1291,L-001291,2010-04-26,0,0.6420822076887543,5,7,1152,1152,14112,46,46,2.0,2,1,1.65,5.68,0.58,0.0,4.86,4,NAmes,1Fam,SLvl,TA,TA,Y,175000,1
973,L-000973,2010-04-27,0,0.5701169684024412,6,5,918,918,7892,31,31,2.0,1,1,2.41,5.87,0.47,0.0,4.86,4,SawyerW,TwnhsE,1Story,TA,TA,Y,97500,1
273,L-000273,2010-04-27,1,0.9460413622670157,8,7,2270,1152,11764,11,3,2.5,3,1,0.73,1.02,1.49,61100.0,4.86,4,NoRidge,1Fam,2Story,Gd,Gd,Y,283000,1
1211,L-001211,2010-05-01,0,0.5917117276050476,6,5,1845,1055,11218,18,18,2.5,2,1,2.32,5.31,0.42,0.0,4.75,5,SawyerW,1Fam,2Story,Gd,Gd,Y,188900,1
1012,L-001012,2010-05-01,0,0.421721156681084,5,5,1664,0,9825,45,45,2.0,0,0,3.23,6.44,1.54,0.0,4.75,5,Edwards,Duplex,1Story,TA,TA,N,102500,1
863,L-000863,2010-05-01,1,0.45325889585215917,6,5,1097,1040,9672,26,25,2.0,2,0,4.02,6.26,0.62,20100.0,4.75,5,SawyerW,1Fam,1Story,TA,TA,Y,154700,1
229,L-000229,2010-05-02,0,0.5220402040204021,5,5,912,912,8521,43,43,1.0,1,1,2.3,4.05,1.5,0.0,4.75,5,Sawyer,1Fam,1Story,TA,TA,Y,122800,1
1370,L-001370,2010-05-03,0,0.6458211324149755,8,5,1668,1657,10635,7,7,3.0,2,1,1.34,3.75,1.65,0.0,4.75,5,CollgCr,1Fam,1Story,Gd,Gd,Y,235300,1
163,L-000163,2010-05-03,0,1.3156980319451717,7,5,1541,1541,12182,5,5,2.0,2,1,0.15,0.54,1.47,0.0,4.75,5,NridgHt,1Fam,1Story,Gd,Gd,Y,229800,1
1386,L-001386,2010-05-04,1,0.35273741533970665,4,8,1154,796,5436,88,3,2.0,1,0,4.07,9.34,1.8,66800.0,4.75,5,IDOTRR,1Fam,1.5Fin,TA,Gd,Y,127700,1
1268,L-001268,2010-05-05,1,0.8016227949733893,9,5,2018,2002,13214,2,1,2.0,3,1,0.8,2.48,1.93,84400.0,4.75,5,Timber,1Fam,1Story,Ex,Ex,Y,383700,1
159,L-000159,2010-05-06,1,0.8393279359350688,7,5,1947,991,12552,6,5,2.5,2,1,0.82,2.37,1.12,80300.0,4.75,5,Somerst,1Fam,2Story,Gd,Gd,Y,251400,1
172,L-000172,2010-05-07,0,0.6538764065738822,6,5,1656,1080,31770,50,50,2.0,2,2,1.56,5.14,0.65,0.0,4.75,5,NAmes,1Fam,1Story,TA,TA,Y,209000,1
681,L-000681,2010-05-07,0,0.54376835276579,6,5,923,923,8012,30,30,2.0,1,1,2.9,5.99,0.39,0.0,4.75,5,SawyerW,TwnhsE,1Story,TA,TA,Y,143600,1
704,L-000704,2010-05-07,1,0.37799288612927573,5,9,1812,360,7630,110,14,2.0,2,1,3.61,8.08,1.83,55000.0,4.75,5,OldTown,2fmCon,2Story,TA,Gd,Y,141400,1
540,L-000540,2010-05-08,1,0.5235043256054385,8,5,1601,1581,11423,9,8,3.0,2,1,2.02,4.6,1.91,68000.0,4.75,5,CollgCr,1Fam,1Story,Gd,Gd,Y,263700,1
1095,L-001095,2010-05-09,1,0.5794873226245136,5,7,936,936,5868,54,10,2.0,1,0,2.21,4.88,0.64,14100.0,4.75,5,NAmes,1Fam,1Story,TA,TA,Y,130700,1
119,L-000119,2010-05-10,0,0.6044731719191492,7,5,3222,1673,12376,20,20,4.0,3,2,2.18,5.35,0.42,0.0,4.75,5,SawyerW,1Fam,2Story,TA,Gd,Y,315700,1
25,L-000025,2010-05-11,1,0.45310257770321666,5,8,1060,1060,8246,42,9,2.0,1,1,3.2,5.26,1.22,27100.0,4.75,5,Sawyer,1Fam,1Story,TA,Gd,Y,150800,1
104,L-000104,2010-05-12,0,0.5744714407724909,7,5,1226,1226,10402,1,1,2.0,3,0,1.77,3.32,2.07,0.0,4.75,5,CollgCr,1Fam,1Story,TA,Gd,Y,189700,1
1054,L-001054,2010-05-12,1,0.4708437822162279,5,6,1526,1216,8562,53,8,1.0,1,1,2.86,5.28,1.27,32800.0,4.75,5,Edwards,1Fam,1Story,TA,TA,Y,143800,1
616,L-000616,2010-05-13,0,0.5789613256500674,6,7,1054,936,8800,47,47,2.0,2,0,2.02,5.16,0.8,0.0,4.75,5,NAmes,1Fam,SFoyer,TA,Gd,Y,144200,1
1300,L-001300,2010-05-14,1,0.5336668697664079,5,7,1246,1246,7500,51,16,2.5,1,0,2.66,4.28,0.81,43000.0,4.75,5,NAmes,1Fam,1Story,TA,Gd,Y,155300,1
705,L-000705,2010-05-14,1,0.6093020885980288,7,5,1484,1473,8400,6,5,3.0,2,0,1.48,3.67,2.03,70700.0,4.75,5,CollgCr,1Fam,1Story,Gd,Gd,Y,213400,1
237,L-000237,2010-05-14,0,0.5913268153594519,7,5,1414,1414,8773,6,6,2.0,2,0,1.57,3.12,2.71,0.0,4.75,5,CollgCr,1Fam,1Story,Gd,Gd,Y,181200,1
1314,L-001314,2010-05-15,0,0.9809784302592985,9,5,2599,1393,14774,11,11,2.5,3,1,0.73,0.88,1.19,0.0,4.75,5,NoRidge,1Fam,2Story,Gd,Gd,Y,328500,1
354,L-000354,2010-05-15,1,0.3591439149250696,6,8,720,624,8520,82,7,1.0,2,0,3.31,9.61,2.75,19500.0,4.75,5,OldTown,1Fam,1Story,TA,TA,Y,106300,1
75,L-000075,2010-05-15,1,0.42059994149798036,3,6,1605,840,5790,95,60,2.0,1,0,2.82,5.75,2.54,36000.0,4.75,5,OldTown,1Fam,2Story,Gd,TA,N,106000,1
1138,L-001138,2010-05-16,1,0.5188996367898181,5,8,1020,780,6342,135,14,1.0,0,0,2.32,4.73,1.3,24200.0,4.75,5,Sawyer,1Fam,1.5Fin,TA,TA,N,93900,1
99,L-000099,2010-05-16,1,0.41430967701385124,5,5,835,458,10625,90,60,1.0,1,0,3.64,5.27,1.52,36100.0,4.75,5,Edwards,1Fam,1Story,TA,TA,N,81600,1
1458,L-001458,2010-05-17,1,0.7598666550135467,7,9,2340,1152,9042,69,4,2.0,1,2,1.02,2.66,1.34,85200.0,4.75,5,Crawfor,1Fam,2Story,Ex,Gd,Y,278800,1
148,L-000148,2010-05-17,0,0.5418271562828274,7,5,2035,884,9505,9,9,2.5,2,1,1.66,7.35,1.83,0.0,4.75,5,Gilbert,1Fam,2Story,Gd,Gd,Y,228300,1
245,L-000245,2010-05-18,1,0.576941047605835,7,5,2110,948,8880,16,8,3.5,2,2,2.34,5.34,0.51,72300.0,4.75,5,SawyerW,1Fam,2Story,Gd,Gd,Y,200400,1
1311,L-001311,2010-05-18,1,0.7425002189717089,7,8,1902,1902,17500,51,8,3.0,2,2,0.96,3.66,1.4,81300.0,4.75,5,Crawfor,1Fam,1Story,Gd,Ex,Y,336200,1
1087,L-001087,2010-05-18,0,0.4113776561640344,4,5,1092,546,1974,37,37,1.5,1,0,3.03,5.37,2.54,0.0,4.75,5,MeadowV,TwnhsE,2Story,TA,TA,Y,84100,1
251,L-000251,2010-05-19,1,0.5472230308856783,3,2,1306,728,5350,70,44,1.0,0,0,2.2,7.74,0.69,25700.0,4.75,5,BrkSide,1Fam,1Story,TA,Fa,Y,77300,1
158,L-000158,2010-05-19,1,0.7964895131999719,8,5,1968,774,12003,1,0,2.5,3,1,0.79,2.36,2.37,91400.0,4.75,5,Timber,1Fam,2Story,Gd,Ex,Y,267900,1
566,L-000566,2010-05-22,1,0.49339691060772295,6,4,1647,806,6858,95,60,2.5,1,0,2.16,5.94,1.86,52300.0,4.75,5,SWISU,1Fam,2Story,TA,Fa,N,126400,1
